x,Sol30
0.00096,49.6638
0.000964,49.6608
0.000968,49.6578
0.000972,49.6549
0.000976,49.6519
0.00098,49.649
0.000984,49.646
0.000988,49.6431
0.000992,49.6401
0.000996,49.6372
0.001,49.6342
0.001004,49.6313
0.001008,49.6283
0.001012,49.6254
0.001016,49.6224
0.00102,49.6195
0.001024,49.6165
0.001028,49.6136
0.001032,49.6107
0.001036,49.6077
0.00104,49.6048
0.001044,49.6018
0.001048,49.5989
0.001052,49.5959
0.001056,49.593
0.00106,49.59
0.001064,49.5871
0.001068,49.5841
0.001072,49.5812
0.001076,49.5783
0.00108,49.5753
0.001084,49.5724
0.001088,49.5694
0.001092,49.5665
0.001096,49.5636
0.0011,49.5606
0.001104,49.5577
0.001108,49.5547
0.001112,49.5518
0.001116,49.5489
0.00112,49.5459
0.001124,49.543
0.001128,49.54
0.001132,49.5371
0.001136,49.5342
0.00114,49.5312
0.001144,49.5283
0.001148,49.5254
0.001152,49.5224
0.001156,49.5195
0.00116,49.5166
0.001164,49.5136
0.001168,49.5107
0.001172,49.5078
0.001176,49.5048
0.00118,49.5019
0.001184,49.499
0.001188,49.496
0.001192,49.4931
0.001196,49.4902
0.0012,49.4872
0.001204,49.4843
0.001208,49.4814
0.001212,49.4785
0.001216,49.4755
0.00122,49.4726
0.001224,49.4697
0.001228,49.4667
0.001232,49.4638
0.001236,49.4609
0.00124,49.458
0.001244,49.455
0.001248,49.4521
0.001252,49.4492
0.001256,49.4463
0.00126,49.4433
0.001264,49.4404
0.001268,49.4375
0.001272,49.4346
0.001276,49.4316
0.00128,49.4287
0.001284,49.4258
0.001288,49.4229
0.001292,49.42
0.001296,49.417
0.0013,49.4141
0.001304,49.4112
0.001308,49.4083
0.001312,49.4054
0.001316,49.4024
0.00132,49.3995
0.001324,49.3966
0.001328,49.3937
0.001332,49.3908
0.001336,49.3878
0.00134,49.3849
0.001344,49.382
0.001348,49.3791
0.001352,49.3762
0.001356,49.3733
0.00136,49.3704
0.001364,49.3674
0.001368,49.3645
0.001372,49.3616
0.001376,49.3587
0.00138,49.3558
0.001384,49.3529
0.001388,49.35
0.001392,49.3471
0.001396,49.3441
0.0014,49.3412
0.001404,49.3383
0.001408,49.3354
0.001412,49.3325
0.001416,49.3296
0.00142,49.3267
0.001424,49.3238
0.001428,49.3209
0.001432,49.318
0.001436,49.3151
0.00144,49.3122
0.001444,49.3092
0.001448,49.3063
0.001452,49.3034
0.001456,49.3005
0.00146,49.2976
0.001464,49.2947
0.001468,49.2918
0.001472,49.2889
0.001476,49.286
0.00148,49.2831
0.001484,49.2802
0.001488,49.2773
0.001492,49.2744
0.001496,49.2715
0.0015,49.2686
0.001504,49.2657
0.001508,49.2628
0.001512,49.2599
0.001516,49.257
0.00152,49.2541
0.001524,49.2512
0.001528,49.2483
0.001532,49.2454
0.001536,49.2425
0.00154,49.2396
0.001544,49.2367
0.001548,49.2338
0.001552,49.2309
0.001556,49.228
0.00156,49.2251
0.001564,49.2222
0.001568,49.2194
0.001572,49.2165
0.001576,49.2136
0.00158,49.2107
0.001584,49.2078
0.001588,49.2049
0.001592,49.202
0.001596,49.1991
0.0016,49.1962
0.001604,49.1933
0.001608,49.1904
0.001612,49.1875
0.001616,49.1847
0.00162,49.1818
0.001624,49.1789
0.001628,49.176
0.001632,49.1731
0.001636,49.1702
0.00164,49.1673
0.001644,49.1644
0.001648,49.1616
0.001652,49.1587
0.001656,49.1558
0.00166,49.1529
0.001664,49.15
0.001668,49.1471
0.001672,49.1442
0.001676,49.1414
0.00168,49.1385
0.001684,49.1356
0.001688,49.1327
0.001692,49.1298
0.001696,49.127
0.0017,49.1241
0.001704,49.1212
0.001708,49.1183
0.001712,49.1154
0.001716,49.1126
0.00172,49.1097
0.001724,49.1068
0.001728,49.1039
0.001732,49.101
0.001736,49.0982
0.00174,49.0953
0.001744,49.0924
0.001748,49.0895
0.001752,49.0867
0.001756,49.0838
0.00176,49.0809
0.001764,49.078
0.001768,49.0752
0.001772,49.0723
0.001776,49.0694
0.00178,49.0665
0.001784,49.0637
0.001788,49.0608
0.001792,49.0579
0.001796,49.055
0.0018,49.0522
0.001804,49.0493
0.001808,49.0464
0.001812,49.0436
0.001816,49.0407
0.00182,49.0378
0.001824,49.035
0.001828,49.0321
0.001832,49.0292
0.001836,49.0264
0.00184,49.0235
0.001844,49.0206
0.001848,49.0178
0.001852,49.0149
0.001856,49.012
0.00186,49.0092
0.001864,49.0063
0.001868,49.0034
0.001872,49.0006
0.001876,48.9977
0.00188,48.9948
0.001884,48.992
0.001888,48.9891
0.001892,48.9862
0.001896,48.9834
0.0019,48.9805
0.001904,48.9777
0.001908,48.9748
0.001912,48.9719
0.001916,48.9691
0.00192,48.9662
0.001924,48.9634
0.001928,48.9605
0.001932,48.9576
0.001936,48.9548
0.00194,48.9519
0.001944,48.9491
0.001948,48.9462
0.001952,48.9434
0.001956,48.9405
0.00196,48.9376
0.001964,48.9348
0.001968,48.9319
0.001972,48.9291
0.001976,48.9262
0.00198,48.9234
0.001984,48.9205
0.001988,48.9177
0.001992,48.9148
0.001996,48.912
0.002,48.9091
0.002004,48.9063
0.002008,48.9034
0.002012,48.9006
0.002016,48.8977
0.00202,48.8949
0.002024,48.892
0.002028,48.8892
0.002032,48.8863
0.002036,48.8835
0.00204,48.8806
0.002044,48.8778
0.002048,48.8749
0.002052,48.8721
0.002056,48.8692
0.00206,48.8664
0.002064,48.8635
0.002068,48.8607
0.002072,48.8579
0.002076,48.855
0.00208,48.8522
0.002084,48.8493
0.002088,48.8465
0.002092,48.8436
0.002096,48.8408
0.0021,48.838
0.002104,48.8351
0.002108,48.8323
0.002112,48.8294
0.002116,48.8266
0.00212,48.8237
0.002124,48.8209
0.002128,48.8181
0.002132,48.8152
0.002136,48.8124
0.00214,48.8096
0.002144,48.8067
0.002148,48.8039
0.002152,48.801
0.002156,48.7982
0.00216,48.7954
0.002164,48.7925
0.002168,48.7897
0.002172,48.7869
0.002176,48.784
0.00218,48.7812
0.002184,48.7784
0.002188,48.7755
0.002192,48.7727
0.002196,48.7699
0.0022,48.767
0.002204,48.7642
0.002208,48.7614
0.002212,48.7585
0.002216,48.7557
0.00222,48.7529
0.002224,48.75
0.002228,48.7472
0.002232,48.7444
0.002236,48.7416
0.00224,48.7387
0.002244,48.7359
0.002248,48.7331
0.002252,48.7302
0.002256,48.7274
0.00226,48.7246
0.002264,48.7218
0.002268,48.7189
0.002272,48.7161
0.002276,48.7133
0.00228,48.7105
0.002284,48.7076
0.002288,48.7048
0.002292,48.702
0.002296,48.6992
0.0023,48.6964
0.002304,48.6935
0.002308,48.6907
0.002312,48.6879
0.002316,48.6851
0.00232,48.6822
0.002324,48.6794
0.002328,48.6766
0.002332,48.6738
0.002336,48.671
0.00234,48.6681
0.002344,48.6653
0.002348,48.6625
0.002352,48.6597
0.002356,48.6569
0.00236,48.6541
0.002364,48.6512
0.002368,48.6484
0.002372,48.6456
0.002376,48.6428
0.00238,48.64
0.002384,48.6372
0.002388,48.6344
0.002392,48.6315
0.002396,48.6287
0.0024,48.6259
0.002404,48.6231
0.002408,48.6203
0.002412,48.6175
0.002416,48.6147
0.00242,48.6119
0.002424,48.609
0.002428,48.6062
0.002432,48.6034
0.002436,48.6006
0.00244,48.5978
0.002444,48.595
0.002448,48.5922
0.002452,48.5894
0.002456,48.5866
0.00246,48.5838
0.002464,48.581
0.002468,48.5782
0.002472,48.5754
0.002476,48.5725
0.00248,48.5697
0.002484,48.5669
0.002488,48.5641
0.002492,48.5613
0.002496,48.5585
0.0025,48.5557
0.002504,48.5529
0.002508,48.5501
0.002512,48.5473
0.002516,48.5445
0.00252,48.5417
0.002524,48.5389
0.002528,48.5361
0.002532,48.5333
0.002536,48.5305
0.00254,48.5277
0.002544,48.5249
0.002548,48.5221
0.002552,48.5193
0.002556,48.5165
0.00256,48.5137
0.002564,48.5109
0.002568,48.5081
0.002572,48.5053
0.002576,48.5025
0.00258,48.4997
0.002584,48.4969
0.002588,48.4942
0.002592,48.4914
0.002596,48.4886
0.0026,48.4858
0.002604,48.483
0.002608,48.4802
0.002612,48.4774
0.002616,48.4746
0.00262,48.4718
0.002624,48.469
0.002628,48.4662
0.002632,48.4634
0.002636,48.4606
0.00264,48.4579
0.002644,48.4551
0.002648,48.4523
0.002652,48.4495
0.002656,48.4467
0.00266,48.4439
0.002664,48.4411
0.002668,48.4383
0.002672,48.4356
0.002676,48.4328
0.00268,48.43
0.002684,48.4272
0.002688,48.4244
0.002692,48.4216
0.002696,48.4188
0.0027,48.4161
0.002704,48.4133
0.002708,48.4105
0.002712,48.4077
0.002716,48.4049
0.00272,48.4021
0.002724,48.3994
0.002728,48.3966
0.002732,48.3938
0.002736,48.391
0.00274,48.3882
0.002744,48.3855
0.002748,48.3827
0.002752,48.3799
0.002756,48.3771
0.00276,48.3743
0.002764,48.3716
0.002768,48.3688
0.002772,48.366
0.002776,48.3632
0.00278,48.3605
0.002784,48.3577
0.002788,48.3549
0.002792,48.3521
0.002796,48.3494
0.0028,48.3466
0.002804,48.3438
0.002808,48.341
0.002812,48.3383
0.002816,48.3355
0.00282,48.3327
0.002824,48.33
0.002828,48.3272
0.002832,48.3244
0.002836,48.3216
0.00284,48.3189
0.002844,48.3161
0.002848,48.3133
0.002852,48.3106
0.002856,48.3078
0.00286,48.305
0.002864,48.3023
0.002868,48.2995
0.002872,48.2967
0.002876,48.2939
0.00288,48.2912
0.002884,48.2884
0.002888,48.2857
0.002892,48.2829
0.002896,48.2801
0.0029,48.2774
0.002904,48.2746
0.002908,48.2718
0.002912,48.2691
0.002916,48.2663
0.00292,48.2635
0.002924,48.2608
0.002928,48.258
0.002932,48.2553
0.002936,48.2525
0.00294,48.2497
0.002944,48.247
0.002948,48.2442
0.002952,48.2415
0.002956,48.2387
0.00296,48.2359
0.002964,48.2332
0.002968,48.2304
0.002972,48.2277
0.002976,48.2249
0.00298,48.2221
0.002984,48.2194
0.002988,48.2166
0.002992,48.2139
0.002996,48.2111
0.003,48.2084
0.003004,48.2056
0.003008,48.2029
0.003012,48.2001
0.003016,48.1973
0.00302,48.1946
0.003024,48.1918
0.003028,48.1891
0.003032,48.1863
0.003036,48.1836
0.00304,48.1808
0.003044,48.1781
0.003048,48.1753
0.003052,48.1726
0.003056,48.1698
0.00306,48.1671
0.003064,48.1643
0.003068,48.1616
0.003072,48.1588
0.003076,48.1561
0.00308,48.1533
0.003084,48.1506
0.003088,48.1478
0.003092,48.1451
0.003096,48.1424
0.0031,48.1396
0.003104,48.1369
0.003108,48.1341
0.003112,48.1314
0.003116,48.1286
0.00312,48.1259
0.003124,48.1231
0.003128,48.1204
0.003132,48.1177
0.003136,48.1149
0.00314,48.1122
0.003144,48.1094
0.003148,48.1067
0.003152,48.104
0.003156,48.1012
0.00316,48.0985
0.003164,48.0957
0.003168,48.093
0.003172,48.0903
0.003176,48.0875
0.00318,48.0848
0.003184,48.082
0.003188,48.0793
0.003192,48.0766
0.003196,48.0738
0.0032,48.0711
0.003204,48.0684
0.003208,48.0656
0.003212,48.0629
0.003216,48.0602
0.00322,48.0574
0.003224,48.0547
0.003228,48.052
0.003232,48.0492
0.003236,48.0465
0.00324,48.0438
0.003244,48.041
0.003248,48.0383
0.003252,48.0356
0.003256,48.0328
0.00326,48.0301
0.003264,48.0274
0.003268,48.0246
0.003272,48.0219
0.003276,48.0192
0.00328,48.0165
0.003284,48.0137
0.003288,48.011
0.003292,48.0083
0.003296,48.0055
0.0033,48.0028
0.003304,48.0001
0.003308,47.9974
0.003312,47.9946
0.003316,47.9919
0.00332,47.9892
0.003324,47.9865
0.003328,47.9837
0.003332,47.981
0.003336,47.9783
0.00334,47.9756
0.003344,47.9729
0.003348,47.9701
0.003352,47.9674
0.003356,47.9647
0.00336,47.962
0.003364,47.9592
0.003368,47.9565
0.003372,47.9538
0.003376,47.9511
0.00338,47.9484
0.003384,47.9457
0.003388,47.9429
0.003392,47.9402
0.003396,47.9375
0.0034,47.9348
0.003404,47.9321
0.003408,47.9294
0.003412,47.9266
0.003416,47.9239
0.00342,47.9212
0.003424,47.9185
0.003428,47.9158
0.003432,47.9131
0.003436,47.9103
0.00344,47.9076
0.003444,47.9049
0.003448,47.9022
0.003452,47.8995
0.003456,47.8968
0.00346,47.8941
0.003464,47.8914
0.003468,47.8887
0.003472,47.8859
0.003476,47.8832
0.00348,47.8805
0.003484,47.8778
0.003488,47.8751
0.003492,47.8724
0.003496,47.8697
0.0035,47.867
0.003504,47.8643
0.003508,47.8616
0.003512,47.8589
0.003516,47.8562
0.00352,47.8535
0.003524,47.8507
0.003528,47.848
0.003532,47.8453
0.003536,47.8426
0.00354,47.8399
0.003544,47.8372
0.003548,47.8345
0.003552,47.8318
0.003556,47.8291
0.00356,47.8264
0.003564,47.8237
0.003568,47.821
0.003572,47.8183
0.003576,47.8156
0.00358,47.8129
0.003584,47.8102
0.003588,47.8075
0.003592,47.8048
0.003596,47.8021
0.0036,47.7994
0.003604,47.7967
0.003608,47.794
0.003612,47.7913
0.003616,47.7886
0.00362,47.7859
0.003624,47.7832
0.003628,47.7805
0.003632,47.7778
0.003636,47.7752
0.00364,47.7725
0.003644,47.7698
0.003648,47.7671
0.003652,47.7644
0.003656,47.7617
0.00366,47.759
0.003664,47.7563
0.003668,47.7536
0.003672,47.7509
0.003676,47.7482
0.00368,47.7455
0.003684,47.7428
0.003688,47.7402
0.003692,47.7375
0.003696,47.7348
0.0037,47.7321
0.003704,47.7294
0.003708,47.7267
0.003712,47.724
0.003716,47.7213
0.00372,47.7187
0.003724,47.716
0.003728,47.7133
0.003732,47.7106
0.003736,47.7079
0.00374,47.7052
0.003744,47.7025
0.003748,47.6999
0.003752,47.6972
0.003756,47.6945
0.00376,47.6918
0.003764,47.6891
0.003768,47.6864
0.003772,47.6838
0.003776,47.6811
0.00378,47.6784
0.003784,47.6757
0.003788,47.673
0.003792,47.6704
0.003796,47.6677
0.0038,47.665
0.003804,47.6623
0.003808,47.6596
0.003812,47.657
0.003816,47.6543
0.00382,47.6516
0.003824,47.6489
0.003828,47.6463
0.003832,47.6436
0.003836,47.6409
0.00384,47.6382
0.003844,47.6356
0.003848,47.6329
0.003852,47.6302
0.003856,47.6275
0.00386,47.6249
0.003864,47.6222
0.003868,47.6195
0.003872,47.6168
0.003876,47.6142
0.00388,47.6115
0.003884,47.6088
0.003888,47.6062
0.003892,47.6035
0.003896,47.6008
0.0039,47.5981
0.003904,47.5955
0.003908,47.5928
0.003912,47.5901
0.003916,47.5875
0.00392,47.5848
0.003924,47.5821
0.003928,47.5795
0.003932,47.5768
0.003936,47.5741
0.00394,47.5715
0.003944,47.5688
0.003948,47.5661
0.003952,47.5635
0.003956,47.5608
0.00396,47.5581
0.003964,47.5555
0.003968,47.5528
0.003972,47.5502
0.003976,47.5475
0.00398,47.5448
0.003984,47.5422
0.003988,47.5395
0.003992,47.5368
0.003996,47.5342
0.004,47.5315
0.004004,47.5289
0.004008,47.5262
0.004012,47.5235
0.004016,47.5209
0.00402,47.5182
0.004024,47.5156
0.004028,47.5129
0.004032,47.5103
0.004036,47.5076
0.00404,47.5049
0.004044,47.5023
0.004048,47.4996
0.004052,47.497
0.004056,47.4943
0.00406,47.4917
0.004064,47.489
0.004068,47.4864
0.004072,47.4837
0.004076,47.481
0.00408,47.4784
0.004084,47.4757
0.004088,47.4731
0.004092,47.4704
0.004096,47.4678
0.0041,47.4651
0.004104,47.4625
0.004108,47.4598
0.004112,47.4572
0.004116,47.4545
0.00412,47.4519
0.004124,47.4492
0.004128,47.4466
0.004132,47.4439
0.004136,47.4413
0.00414,47.4386
0.004144,47.436
0.004148,47.4334
0.004152,47.4307
0.004156,47.4281
0.00416,47.4254
0.004164,47.4228
0.004168,47.4201
0.004172,47.4175
0.004176,47.4148
0.00418,47.4122
0.004184,47.4095
0.004188,47.4069
0.004192,47.4043
0.004196,47.4016
0.0042,47.399
0.004204,47.3963
0.004208,47.3937
0.004212,47.3911
0.004216,47.3884
0.00422,47.3858
0.004224,47.3831
0.004228,47.3805
0.004232,47.3779
0.004236,47.3752
0.00424,47.3726
0.004244,47.3699
0.004248,47.3673
0.004252,47.3647
0.004256,47.362
0.00426,47.3594
0.004264,47.3568
0.004268,47.3541
0.004272,47.3515
0.004276,47.3489
0.00428,47.3462
0.004284,47.3436
0.004288,47.341
0.004292,47.3383
0.004296,47.3357
0.0043,47.3331
0.004304,47.3304
0.004308,47.3278
0.004312,47.3252
0.004316,47.3225
0.00432,47.3199
0.004324,47.3173
0.004328,47.3146
0.004332,47.312
0.004336,47.3094
0.00434,47.3068
0.004344,47.3041
0.004348,47.3015
0.004352,47.2989
0.004356,47.2962
0.00436,47.2936
0.004364,47.291
0.004368,47.2884
0.004372,47.2857
0.004376,47.2831
0.00438,47.2805
0.004384,47.2779
0.004388,47.2752
0.004392,47.2726
0.004396,47.27
0.0044,47.2674
0.004404,47.2648
0.004408,47.2621
0.004412,47.2595
0.004416,47.2569
0.00442,47.2543
0.004424,47.2516
0.004428,47.249
0.004432,47.2464
0.004436,47.2438
0.00444,47.2412
0.004444,47.2385
0.004448,47.2359
0.004452,47.2333
0.004456,47.2307
0.00446,47.2281
0.004464,47.2255
0.004468,47.2228
0.004472,47.2202
0.004476,47.2176
0.00448,47.215
0.004484,47.2124
0.004488,47.2098
0.004492,47.2072
0.004496,47.2045
0.0045,47.2019
0.004504,47.1993
0.004508,47.1967
0.004512,47.1941
0.004516,47.1915
0.00452,47.1889
0.004524,47.1862
0.004528,47.1836
0.004532,47.181
0.004536,47.1784
0.00454,47.1758
0.004544,47.1732
0.004548,47.1706
0.004552,47.168
0.004556,47.1654
0.00456,47.1628
0.004564,47.1602
0.004568,47.1575
0.004572,47.1549
0.004576,47.1523
0.00458,47.1497
0.004584,47.1471
0.004588,47.1445
0.004592,47.1419
0.004596,47.1393
0.0046,47.1367
0.004604,47.1341
0.004608,47.1315
0.004612,47.1289
0.004616,47.1263
0.00462,47.1237
0.004624,47.1211
0.004628,47.1185
0.004632,47.1159
0.004636,47.1133
0.00464,47.1107
0.004644,47.1081
0.004648,47.1055
0.004652,47.1029
0.004656,47.1003
0.00466,47.0977
0.004664,47.0951
0.004668,47.0925
0.004672,47.0899
0.004676,47.0873
0.00468,47.0847
0.004684,47.0821
0.004688,47.0795
0.004692,47.0769
0.004696,47.0743
0.0047,47.0717
0.004704,47.0691
0.004708,47.0665
0.004712,47.0639
0.004716,47.0613
0.00472,47.0587
0.004724,47.0562
0.004728,47.0536
0.004732,47.051
0.004736,47.0484
0.00474,47.0458
0.004744,47.0432
0.004748,47.0406
0.004752,47.038
0.004756,47.0354
0.00476,47.0328
0.004764,47.0302
0.004768,47.0277
0.004772,47.0251
0.004776,47.0225
0.00478,47.0199
0.004784,47.0173
0.004788,47.0147
0.004792,47.0121
0.004796,47.0095
0.0048,47.007
0.004804,47.0044
0.004808,47.0018
0.004812,46.9992
0.004816,46.9966
0.00482,46.994
0.004824,46.9915
0.004828,46.9889
0.004832,46.9863
0.004836,46.9837
0.00484,46.9811
0.004844,46.9785
0.004848,46.976
0.004852,46.9734
0.004856,46.9708
0.00486,46.9682
0.004864,46.9656
0.004868,46.9631
0.004872,46.9605
0.004876,46.9579
0.00488,46.9553
0.004884,46.9527
0.004888,46.9502
0.004892,46.9476
0.004896,46.945
0.0049,46.9424
0.004904,46.9399
0.004908,46.9373
0.004912,46.9347
0.004916,46.9321
0.00492,46.9296
0.004924,46.927
0.004928,46.9244
0.004932,46.9218
0.004936,46.9193
0.00494,46.9167
0.004944,46.9141
0.004948,46.9115
0.004952,46.909
0.004956,46.9064
0.00496,46.9038
0.004964,46.9013
0.004968,46.8987
0.004972,46.8961
0.004976,46.8935
0.00498,46.891
0.004984,46.8884
0.004988,46.8858
0.004992,46.8833
0.004996,46.8807
0.005,46.8781
0.005004,46.8756
0.005008,46.873
0.005012,46.8704
0.005016,46.8679
0.00502,46.8653
0.005024,46.8627
0.005028,46.8602
0.005032,46.8576
0.005036,46.855
0.00504,46.8525
0.005044,46.8499
0.005048,46.8474
0.005052,46.8448
0.005056,46.8422
0.00506,46.8397
0.005064,46.8371
0.005068,46.8345
0.005072,46.832
0.005076,46.8294
0.00508,46.8269
0.005084,46.8243
0.005088,46.8217
0.005092,46.8192
0.005096,46.8166
0.0051,46.8141
0.005104,46.8115
0.005108,46.809
0.005112,46.8064
0.005116,46.8038
0.00512,46.8013
0.005124,46.7987
0.005128,46.7962
0.005132,46.7936
0.005136,46.7911
0.00514,46.7885
0.005144,46.786
0.005148,46.7834
0.005152,46.7808
0.005156,46.7783
0.00516,46.7757
0.005164,46.7732
0.005168,46.7706
0.005172,46.7681
0.005176,46.7655
0.00518,46.763
0.005184,46.7604
0.005188,46.7579
0.005192,46.7553
0.005196,46.7528
0.0052,46.7502
0.005204,46.7477
0.005208,46.7451
0.005212,46.7426
0.005216,46.74
0.00522,46.7375
0.005224,46.735
0.005228,46.7324
0.005232,46.7299
0.005236,46.7273
0.00524,46.7248
0.005244,46.7222
0.005248,46.7197
0.005252,46.7171
0.005256,46.7146
0.00526,46.712
0.005264,46.7095
0.005268,46.707
0.005272,46.7044
0.005276,46.7019
0.00528,46.6993
0.005284,46.6968
0.005288,46.6943
0.005292,46.6917
0.005296,46.6892
0.0053,46.6866
0.005304,46.6841
0.005308,46.6816
0.005312,46.679
0.005316,46.6765
0.00532,46.6739
0.005324,46.6714
0.005328,46.6689
0.005332,46.6663
0.005336,46.6638
0.00534,46.6613
0.005344,46.6587
0.005348,46.6562
0.005352,46.6536
0.005356,46.6511
0.00536,46.6486
0.005364,46.646
0.005368,46.6435
0.005372,46.641
0.005376,46.6384
0.00538,46.6359
0.005384,46.6334
0.005388,46.6308
0.005392,46.6283
0.005396,46.6258
0.0054,46.6233
0.005404,46.6207
0.005408,46.6182
0.005412,46.6157
0.005416,46.6131
0.00542,46.6106
0.005424,46.6081
0.005428,46.6056
0.005432,46.603
0.005436,46.6005
0.00544,46.598
0.005444,46.5954
0.005448,46.5929
0.005452,46.5904
0.005456,46.5879
0.00546,46.5853
0.005464,46.5828
0.005468,46.5803
0.005472,46.5778
0.005476,46.5752
0.00548,46.5727
0.005484,46.5702
0.005488,46.5677
0.005492,46.5652
0.005496,46.5626
0.0055,46.5601
0.005504,46.5576
0.005508,46.5551
0.005512,46.5525
0.005516,46.55
0.00552,46.5475
0.005524,46.545
0.005528,46.5425
0.005532,46.5399
0.005536,46.5374
0.00554,46.5349
0.005544,46.5324
0.005548,46.5299
0.005552,46.5274
0.005556,46.5248
0.00556,46.5223
0.005564,46.5198
0.005568,46.5173
0.005572,46.5148
0.005576,46.5123
0.00558,46.5098
0.005584,46.5072
0.005588,46.5047
0.005592,46.5022
0.005596,46.4997
0.0056,46.4972
0.005604,46.4947
0.005608,46.4922
0.005612,46.4897
0.005616,46.4871
0.00562,46.4846
0.005624,46.4821
0.005628,46.4796
