x,Sol1
0.000708,42.6305
0.000712,42.6275
0.000716,42.6246
0.00072,42.6216
0.000724,42.6186
0.000728,42.6156
0.000732,42.6127
0.000736,42.6097
0.00074,42.6067
0.000744,42.6037
0.000748,42.6008
0.000752,42.5978
0.000756,42.5948
0.00076,42.5918
0.000764,42.5889
0.000768,42.5859
0.000772,42.5829
0.000776,42.5799
0.00078,42.577
0.000784,42.574
0.000788,42.571
0.000792,42.5681
0.000796,42.5651
0.0008,42.5621
0.000804,42.5591
0.000808,42.5562
0.000812,42.5532
0.000816,42.5502
0.00082,42.5473
0.000824,42.5443
0.000828,42.5413
0.000832,42.5384
0.000836,42.5354
0.00084,42.5324
0.000844,42.5295
0.000848,42.5265
0.000852,42.5235
0.000856,42.5206
0.00086,42.5176
0.000864,42.5147
0.000868,42.5117
0.000872,42.5087
0.000876,42.5058
0.00088,42.5028
0.000884,42.4998
0.000888,42.4969
0.000892,42.4939
0.000896,42.491
0.0009,42.488
0.000904,42.485
0.000908,42.4821
0.000912,42.4791
0.000916,42.4762
0.00092,42.4732
0.000924,42.4703
0.000928,42.4673
0.000932,42.4643
0.000936,42.4614
0.00094,42.4584
0.000944,42.4555
0.000948,42.4525
0.000952,42.4496
0.000956,42.4466
0.00096,42.4437
0.000964,42.4407
0.000968,42.4378
0.000972,42.4348
0.000976,42.4318
0.00098,42.4289
0.000984,42.4259
0.000988,42.423
0.000992,42.42
0.000996,42.4171
0.001,42.4141
0.001004,42.4112
0.001008,42.4082
0.001012,42.4053
0.001016,42.4023
0.00102,42.3994
0.001024,42.3965
0.001028,42.3935
0.001032,42.3906
0.001036,42.3876
0.00104,42.3847
0.001044,42.3817
0.001048,42.3788
0.001052,42.3758
0.001056,42.3729
0.00106,42.3699
0.001064,42.367
0.001068,42.3641
0.001072,42.3611
0.001076,42.3582
0.00108,42.3552
0.001084,42.3523
0.001088,42.3494
0.001092,42.3464
0.001096,42.3435
0.0011,42.3405
0.001104,42.3376
0.001108,42.3347
0.001112,42.3317
0.001116,42.3288
0.00112,42.3258
0.001124,42.3229
0.001128,42.32
0.001132,42.317
0.001136,42.3141
0.00114,42.3112
0.001144,42.3082
0.001148,42.3053
0.001152,42.3024
0.001156,42.2994
0.00116,42.2965
0.001164,42.2935
0.001168,42.2906
0.001172,42.2877
0.001176,42.2848
0.00118,42.2818
0.001184,42.2789
0.001188,42.276
0.001192,42.273
0.001196,42.2701
0.0012,42.2672
0.001204,42.2642
0.001208,42.2613
0.001212,42.2584
0.001216,42.2555
0.00122,42.2525
0.001224,42.2496
0.001228,42.2467
0.001232,42.2437
0.001236,42.2408
0.00124,42.2379
0.001244,42.235
0.001248,42.232
0.001252,42.2291
0.001256,42.2262
0.00126,42.2233
0.001264,42.2203
0.001268,42.2174
0.001272,42.2145
0.001276,42.2116
0.00128,42.2087
0.001284,42.2057
0.001288,42.2028
0.001292,42.1999
0.001296,42.197
0.0013,42.194
0.001304,42.1911
0.001308,42.1882
0.001312,42.1853
0.001316,42.1824
0.00132,42.1795
0.001324,42.1765
0.001328,42.1736
0.001332,42.1707
0.001336,42.1678
0.00134,42.1649
0.001344,42.162
0.001348,42.159
0.001352,42.1561
0.001356,42.1532
0.00136,42.1503
0.001364,42.1474
0.001368,42.1445
0.001372,42.1416
0.001376,42.1386
0.00138,42.1357
0.001384,42.1328
0.001388,42.1299
0.001392,42.127
0.001396,42.1241
0.0014,42.1212
0.001404,42.1183
0.001408,42.1154
0.001412,42.1125
0.001416,42.1095
0.00142,42.1066
0.001424,42.1037
0.001428,42.1008
0.001432,42.0979
0.001436,42.095
0.00144,42.0921
0.001444,42.0892
0.001448,42.0863
0.001452,42.0834
0.001456,42.0805
0.00146,42.0776
0.001464,42.0747
0.001468,42.0718
0.001472,42.0689
0.001476,42.066
0.00148,42.0631
0.001484,42.0602
0.001488,42.0573
0.001492,42.0544
0.001496,42.0515
0.0015,42.0486
0.001504,42.0457
0.001508,42.0428
0.001512,42.0399
0.001516,42.037
0.00152,42.0341
0.001524,42.0312
0.001528,42.0283
0.001532,42.0254
0.001536,42.0225
0.00154,42.0196
0.001544,42.0167
0.001548,42.0138
0.001552,42.0109
0.001556,42.008
0.00156,42.0051
0.001564,42.0022
0.001568,41.9993
0.001572,41.9964
0.001576,41.9935
0.00158,41.9906
0.001584,41.9877
0.001588,41.9849
0.001592,41.982
0.001596,41.9791
0.0016,41.9762
0.001604,41.9733
0.001608,41.9704
0.001612,41.9675
0.001616,41.9646
0.00162,41.9617
0.001624,41.9588
0.001628,41.956
0.001632,41.9531
0.001636,41.9502
0.00164,41.9473
0.001644,41.9444
0.001648,41.9415
0.001652,41.9386
0.001656,41.9358
0.00166,41.9329
0.001664,41.93
0.001668,41.9271
0.001672,41.9242
0.001676,41.9213
0.00168,41.9185
0.001684,41.9156
0.001688,41.9127
0.001692,41.9098
0.001696,41.9069
0.0017,41.9041
0.001704,41.9012
0.001708,41.8983
0.001712,41.8954
0.001716,41.8925
0.00172,41.8897
0.001724,41.8868
0.001728,41.8839
0.001732,41.881
0.001736,41.8781
0.00174,41.8753
0.001744,41.8724
0.001748,41.8695
0.001752,41.8666
0.001756,41.8638
0.00176,41.8609
0.001764,41.858
0.001768,41.8551
0.001772,41.8523
0.001776,41.8494
0.00178,41.8465
0.001784,41.8437
0.001788,41.8408
0.001792,41.8379
0.001796,41.835
0.0018,41.8322
0.001804,41.8293
0.001808,41.8264
0.001812,41.8236
0.001816,41.8207
0.00182,41.8178
0.001824,41.815
0.001828,41.8121
0.001832,41.8092
0.001836,41.8064
0.00184,41.8035
0.001844,41.8006
0.001848,41.7978
0.001852,41.7949
0.001856,41.792
0.00186,41.7892
0.001864,41.7863
0.001868,41.7834
0.001872,41.7806
0.001876,41.7777
0.00188,41.7748
0.001884,41.772
0.001888,41.7691
0.001892,41.7663
0.001896,41.7634
0.0019,41.7605
0.001904,41.7577
0.001908,41.7548
0.001912,41.7519
0.001916,41.7491
0.00192,41.7462
0.001924,41.7434
0.001928,41.7405
0.001932,41.7377
0.001936,41.7348
0.00194,41.7319
0.001944,41.7291
0.001948,41.7262
0.001952,41.7234
0.001956,41.7205
0.00196,41.7177
0.001964,41.7148
0.001968,41.712
0.001972,41.7091
0.001976,41.7062
0.00198,41.7034
0.001984,41.7005
0.001988,41.6977
0.001992,41.6948
0.001996,41.692
0.002,41.6891
0.002004,41.6863
0.002008,41.6834
0.002012,41.6806
0.002016,41.6777
0.00202,41.6749
0.002024,41.672
0.002028,41.6692
0.002032,41.6663
0.002036,41.6635
0.00204,41.6606
0.002044,41.6578
0.002048,41.655
0.002052,41.6521
0.002056,41.6493
0.00206,41.6464
0.002064,41.6436
0.002068,41.6407
0.002072,41.6379
0.002076,41.635
0.00208,41.6322
0.002084,41.6294
0.002088,41.6265
0.002092,41.6237
0.002096,41.6208
0.0021,41.618
0.002104,41.6151
0.002108,41.6123
0.002112,41.6095
0.002116,41.6066
0.00212,41.6038
0.002124,41.6009
0.002128,41.5981
0.002132,41.5953
0.002136,41.5924
0.00214,41.5896
0.002144,41.5868
0.002148,41.5839
0.002152,41.5811
0.002156,41.5782
0.00216,41.5754
0.002164,41.5726
0.002168,41.5697
0.002172,41.5669
0.002176,41.5641
0.00218,41.5612
0.002184,41.5584
0.002188,41.5556
0.002192,41.5527
0.002196,41.5499
0.0022,41.5471
0.002204,41.5442
0.002208,41.5414
0.002212,41.5386
0.002216,41.5358
0.00222,41.5329
0.002224,41.5301
0.002228,41.5273
0.002232,41.5244
0.002236,41.5216
0.00224,41.5188
0.002244,41.516
0.002248,41.5131
0.002252,41.5103
0.002256,41.5075
0.00226,41.5047
0.002264,41.5018
0.002268,41.499
0.002272,41.4962
0.002276,41.4934
0.00228,41.4905
0.002284,41.4877
0.002288,41.4849
0.002292,41.4821
0.002296,41.4792
0.0023,41.4764
0.002304,41.4736
0.002308,41.4708
0.002312,41.468
0.002316,41.4651
0.00232,41.4623
0.002324,41.4595
0.002328,41.4567
0.002332,41.4539
0.002336,41.451
0.00234,41.4482
0.002344,41.4454
0.002348,41.4426
0.002352,41.4398
0.002356,41.4369
0.00236,41.4341
0.002364,41.4313
0.002368,41.4285
0.002372,41.4257
0.002376,41.4229
0.00238,41.4201
0.002384,41.4172
0.002388,41.4144
0.002392,41.4116
0.002396,41.4088
0.0024,41.406
0.002404,41.4032
0.002408,41.4004
0.002412,41.3976
0.002416,41.3947
0.00242,41.3919
0.002424,41.3891
0.002428,41.3863
0.002432,41.3835
0.002436,41.3807
0.00244,41.3779
0.002444,41.3751
0.002448,41.3723
0.002452,41.3695
0.002456,41.3667
0.00246,41.3639
0.002464,41.3611
0.002468,41.3582
0.002472,41.3554
0.002476,41.3526
0.00248,41.3498
0.002484,41.347
0.002488,41.3442
0.002492,41.3414
0.002496,41.3386
0.0025,41.3358
0.002504,41.333
0.002508,41.3302
0.002512,41.3274
0.002516,41.3246
0.00252,41.3218
0.002524,41.319
0.002528,41.3162
0.002532,41.3134
0.002536,41.3106
0.00254,41.3078
0.002544,41.305
0.002548,41.3022
0.002552,41.2994
0.002556,41.2966
0.00256,41.2938
0.002564,41.291
0.002568,41.2882
0.002572,41.2854
0.002576,41.2826
0.00258,41.2798
0.002584,41.2771
0.002588,41.2743
0.002592,41.2715
0.002596,41.2687
0.0026,41.2659
0.002604,41.2631
0.002608,41.2603
0.002612,41.2575
0.002616,41.2547
0.00262,41.2519
0.002624,41.2491
0.002628,41.2463
0.002632,41.2435
0.002636,41.2408
0.00264,41.238
0.002644,41.2352
0.002648,41.2324
0.002652,41.2296
0.002656,41.2268
0.00266,41.224
0.002664,41.2212
0.002668,41.2185
0.002672,41.2157
0.002676,41.2129
0.00268,41.2101
0.002684,41.2073
0.002688,41.2045
0.002692,41.2018
0.002696,41.199
0.0027,41.1962
0.002704,41.1934
0.002708,41.1906
0.002712,41.1878
0.002716,41.1851
0.00272,41.1823
0.002724,41.1795
0.002728,41.1767
0.002732,41.1739
0.002736,41.1712
0.00274,41.1684
0.002744,41.1656
0.002748,41.1628
0.002752,41.16
0.002756,41.1573
0.00276,41.1545
0.002764,41.1517
0.002768,41.1489
0.002772,41.1462
0.002776,41.1434
0.00278,41.1406
0.002784,41.1378
0.002788,41.1351
0.002792,41.1323
0.002796,41.1295
0.0028,41.1267
0.002804,41.124
0.002808,41.1212
0.002812,41.1184
0.002816,41.1156
0.00282,41.1129
0.002824,41.1101
0.002828,41.1073
0.002832,41.1046
0.002836,41.1018
0.00284,41.099
0.002844,41.0962
0.002848,41.0935
0.002852,41.0907
0.002856,41.0879
0.00286,41.0852
0.002864,41.0824
0.002868,41.0796
0.002872,41.0769
0.002876,41.0741
0.00288,41.0713
0.002884,41.0686
0.002888,41.0658
0.002892,41.063
0.002896,41.0603
0.0029,41.0575
0.002904,41.0548
0.002908,41.052
0.002912,41.0492
0.002916,41.0465
0.00292,41.0437
0.002924,41.0409
0.002928,41.0382
0.002932,41.0354
0.002936,41.0327
0.00294,41.0299
0.002944,41.0271
0.002948,41.0244
0.002952,41.0216
0.002956,41.0189
0.00296,41.0161
0.002964,41.0133
0.002968,41.0106
0.002972,41.0078
0.002976,41.0051
0.00298,41.0023
0.002984,40.9996
0.002988,40.9968
0.002992,40.994
0.002996,40.9913
0.003,40.9885
0.003004,40.9858
0.003008,40.983
0.003012,40.9803
0.003016,40.9775
0.00302,40.9748
0.003024,40.972
0.003028,40.9693
0.003032,40.9665
0.003036,40.9638
0.00304,40.961
0.003044,40.9583
0.003048,40.9555
0.003052,40.9528
0.003056,40.95
0.00306,40.9473
0.003064,40.9445
0.003068,40.9418
0.003072,40.939
0.003076,40.9363
0.00308,40.9335
0.003084,40.9308
0.003088,40.928
0.003092,40.9253
0.003096,40.9226
0.0031,40.9198
0.003104,40.9171
0.003108,40.9143
0.003112,40.9116
0.003116,40.9088
0.00312,40.9061
0.003124,40.9033
0.003128,40.9006
0.003132,40.8979
0.003136,40.8951
0.00314,40.8924
0.003144,40.8896
0.003148,40.8869
0.003152,40.8842
0.003156,40.8814
0.00316,40.8787
0.003164,40.8759
0.003168,40.8732
0.003172,40.8705
0.003176,40.8677
0.00318,40.865
0.003184,40.8623
0.003188,40.8595
0.003192,40.8568
0.003196,40.854
0.0032,40.8513
0.003204,40.8486
0.003208,40.8458
0.003212,40.8431
0.003216,40.8404
0.00322,40.8376
0.003224,40.8349
0.003228,40.8322
0.003232,40.8294
0.003236,40.8267
0.00324,40.824
0.003244,40.8212
0.003248,40.8185
0.003252,40.8158
0.003256,40.8131
0.00326,40.8103
0.003264,40.8076
0.003268,40.8049
0.003272,40.8021
0.003276,40.7994
0.00328,40.7967
0.003284,40.794
0.003288,40.7912
0.003292,40.7885
0.003296,40.7858
0.0033,40.7831
0.003304,40.7803
0.003308,40.7776
0.003312,40.7749
0.003316,40.7722
0.00332,40.7694
0.003324,40.7667
0.003328,40.764
0.003332,40.7613
0.003336,40.7585
0.00334,40.7558
0.003344,40.7531
0.003348,40.7504
0.003352,40.7477
0.003356,40.7449
0.00336,40.7422
0.003364,40.7395
0.003368,40.7368
0.003372,40.7341
0.003376,40.7313
0.00338,40.7286
0.003384,40.7259
0.003388,40.7232
0.003392,40.7205
0.003396,40.7178
0.0034,40.715
0.003404,40.7123
0.003408,40.7096
0.003412,40.7069
0.003416,40.7042
0.00342,40.7015
0.003424,40.6987
0.003428,40.696
0.003432,40.6933
0.003436,40.6906
0.00344,40.6879
0.003444,40.6852
0.003448,40.6825
0.003452,40.6798
0.003456,40.677
0.00346,40.6743
0.003464,40.6716
0.003468,40.6689
0.003472,40.6662
0.003476,40.6635
0.00348,40.6608
0.003484,40.6581
0.003488,40.6554
0.003492,40.6527
0.003496,40.65
0.0035,40.6473
0.003504,40.6445
0.003508,40.6418
0.003512,40.6391
0.003516,40.6364
0.00352,40.6337
0.003524,40.631
0.003528,40.6283
0.003532,40.6256
0.003536,40.6229
0.00354,40.6202
0.003544,40.6175
0.003548,40.6148
0.003552,40.6121
0.003556,40.6094
0.00356,40.6067
0.003564,40.604
0.003568,40.6013
0.003572,40.5986
0.003576,40.5959
0.00358,40.5932
0.003584,40.5905
0.003588,40.5878
0.003592,40.5851
0.003596,40.5824
0.0036,40.5797
0.003604,40.577
0.003608,40.5743
0.003612,40.5716
0.003616,40.5689
0.00362,40.5662
0.003624,40.5635
0.003628,40.5608
0.003632,40.5581
0.003636,40.5555
0.00364,40.5528
0.003644,40.5501
0.003648,40.5474
0.003652,40.5447
0.003656,40.542
0.00366,40.5393
0.003664,40.5366
0.003668,40.5339
0.003672,40.5312
0.003676,40.5285
0.00368,40.5258
0.003684,40.5232
0.003688,40.5205
0.003692,40.5178
0.003696,40.5151
0.0037,40.5124
0.003704,40.5097
0.003708,40.507
0.003712,40.5043
0.003716,40.5017
0.00372,40.499
0.003724,40.4963
0.003728,40.4936
0.003732,40.4909
0.003736,40.4882
0.00374,40.4855
0.003744,40.4829
0.003748,40.4802
0.003752,40.4775
0.003756,40.4748
0.00376,40.4721
0.003764,40.4694
0.003768,40.4668
0.003772,40.4641
0.003776,40.4614
0.00378,40.4587
0.003784,40.456
0.003788,40.4534
0.003792,40.4507
0.003796,40.448
0.0038,40.4453
0.003804,40.4427
0.003808,40.44
0.003812,40.4373
0.003816,40.4346
0.00382,40.4319
0.003824,40.4293
0.003828,40.4266
0.003832,40.4239
0.003836,40.4212
0.00384,40.4186
0.003844,40.4159
0.003848,40.4132
0.003852,40.4105
0.003856,40.4079
0.00386,40.4052
0.003864,40.4025
0.003868,40.3999
0.003872,40.3972
0.003876,40.3945
0.00388,40.3918
0.003884,40.3892
0.003888,40.3865
0.003892,40.3838
0.003896,40.3812
0.0039,40.3785
0.003904,40.3758
0.003908,40.3732
0.003912,40.3705
0.003916,40.3678
0.00392,40.3652
0.003924,40.3625
0.003928,40.3598
0.003932,40.3572
0.003936,40.3545
0.00394,40.3518
0.003944,40.3492
0.003948,40.3465
0.003952,40.3438
0.003956,40.3412
0.00396,40.3385
0.003964,40.3358
0.003968,40.3332
0.003972,40.3305
0.003976,40.3279
0.00398,40.3252
0.003984,40.3225
0.003988,40.3199
0.003992,40.3172
0.003996,40.3146
0.004,40.3119
0.004004,40.3092
0.004008,40.3066
0.004012,40.3039
0.004016,40.3013
0.00402,40.2986
0.004024,40.2959
0.004028,40.2933
0.004032,40.2906
0.004036,40.288
0.00404,40.2853
0.004044,40.2827
0.004048,40.28
0.004052,40.2774
0.004056,40.2747
0.00406,40.272
0.004064,40.2694
0.004068,40.2667
0.004072,40.2641
0.004076,40.2614
0.00408,40.2588
0.004084,40.2561
0.004088,40.2535
0.004092,40.2508
0.004096,40.2482
0.0041,40.2455
0.004104,40.2429
0.004108,40.2402
0.004112,40.2376
0.004116,40.2349
0.00412,40.2323
0.004124,40.2296
0.004128,40.227
0.004132,40.2243
0.004136,40.2217
0.00414,40.2191
0.004144,40.2164
0.004148,40.2138
0.004152,40.2111
0.004156,40.2085
0.00416,40.2058
0.004164,40.2032
0.004168,40.2005
0.004172,40.1979
0.004176,40.1953
0.00418,40.1926
0.004184,40.19
0.004188,40.1873
0.004192,40.1847
0.004196,40.182
0.0042,40.1794
0.004204,40.1768
0.004208,40.1741
0.004212,40.1715
0.004216,40.1688
0.00422,40.1662
0.004224,40.1636
0.004228,40.1609
0.004232,40.1583
0.004236,40.1557
0.00424,40.153
0.004244,40.1504
0.004248,40.1477
0.004252,40.1451
0.004256,40.1425
0.00426,40.1398
0.004264,40.1372
0.004268,40.1346
0.004272,40.1319
0.004276,40.1293
0.00428,40.1267
0.004284,40.124
0.004288,40.1214
0.004292,40.1188
0.004296,40.1161
0.0043,40.1135
0.004304,40.1109
0.004308,40.1082
0.004312,40.1056
0.004316,40.103
0.00432,40.1004
0.004324,40.0977
0.004328,40.0951
0.004332,40.0925
0.004336,40.0898
0.00434,40.0872
0.004344,40.0846
0.004348,40.082
0.004352,40.0793
0.004356,40.0767
0.00436,40.0741
0.004364,40.0715
0.004368,40.0688
0.004372,40.0662
0.004376,40.0636
0.00438,40.061
0.004384,40.0583
0.004388,40.0557
0.004392,40.0531
0.004396,40.0505
0.0044,40.0478
0.004404,40.0452
0.004408,40.0426
0.004412,40.04
0.004416,40.0374
0.00442,40.0347
0.004424,40.0321
0.004428,40.0295
0.004432,40.0269
0.004436,40.0243
0.00444,40.0216
0.004444,40.019
0.004448,40.0164
0.004452,40.0138
0.004456,40.0112
0.00446,40.0086
0.004464,40.0059
0.004468,40.0033
0.004472,40.0007
0.004476,39.9981
0.00448,39.9955
0.004484,39.9929
0.004488,39.9903
0.004492,39.9876
0.004496,39.985
0.0045,39.9824
0.004504,39.9798
0.004508,39.9772
0.004512,39.9746
0.004516,39.972
0.00452,39.9694
0.004524,39.9667
0.004528,39.9641
0.004532,39.9615
0.004536,39.9589
0.00454,39.9563
0.004544,39.9537
0.004548,39.9511
0.004552,39.9485
0.004556,39.9459
0.00456,39.9433
0.004564,39.9407
0.004568,39.9381
0.004572,39.9355
0.004576,39.9328
0.00458,39.9302
0.004584,39.9276
0.004588,39.925
0.004592,39.9224
0.004596,39.9198
0.0046,39.9172
0.004604,39.9146
0.004608,39.912
0.004612,39.9094
0.004616,39.9068
0.00462,39.9042
0.004624,39.9016
0.004628,39.899
0.004632,39.8964
0.004636,39.8938
0.00464,39.8912
0.004644,39.8886
0.004648,39.886
0.004652,39.8834
0.004656,39.8808
0.00466,39.8782
0.004664,39.8756
0.004668,39.873
0.004672,39.8704
0.004676,39.8678
0.00468,39.8652
0.004684,39.8626
0.004688,39.86
0.004692,39.8574
0.004696,39.8549
0.0047,39.8523
0.004704,39.8497
0.004708,39.8471
0.004712,39.8445
0.004716,39.8419
0.00472,39.8393
0.004724,39.8367
0.004728,39.8341
0.004732,39.8315
0.004736,39.8289
0.00474,39.8263
0.004744,39.8237
0.004748,39.8212
0.004752,39.8186
0.004756,39.816
0.00476,39.8134
0.004764,39.8108
0.004768,39.8082
0.004772,39.8056
0.004776,39.803
0.00478,39.8005
0.004784,39.7979
0.004788,39.7953
0.004792,39.7927
0.004796,39.7901
0.0048,39.7875
0.004804,39.7849
0.004808,39.7824
0.004812,39.7798
0.004816,39.7772
0.00482,39.7746
0.004824,39.772
0.004828,39.7694
0.004832,39.7669
0.004836,39.7643
0.00484,39.7617
0.004844,39.7591
0.004848,39.7565
0.004852,39.754
0.004856,39.7514
0.00486,39.7488
0.004864,39.7462
0.004868,39.7436
0.004872,39.7411
0.004876,39.7385
0.00488,39.7359
0.004884,39.7333
0.004888,39.7308
0.004892,39.7282
0.004896,39.7256
0.0049,39.723
0.004904,39.7205
0.004908,39.7179
0.004912,39.7153
0.004916,39.7127
0.00492,39.7102
0.004924,39.7076
0.004928,39.705
0.004932,39.7024
0.004936,39.6999
0.00494,39.6973
0.004944,39.6947
0.004948,39.6921
0.004952,39.6896
0.004956,39.687
0.00496,39.6844
0.004964,39.6819
0.004968,39.6793
0.004972,39.6767
0.004976,39.6742
0.00498,39.6716
0.004984,39.669
0.004988,39.6665
0.004992,39.6639
0.004996,39.6613
0.005,39.6588
0.005004,39.6562
0.005008,39.6536
0.005012,39.6511
0.005016,39.6485
0.00502,39.6459
0.005024,39.6434
0.005028,39.6408
0.005032,39.6382
0.005036,39.6357
0.00504,39.6331
0.005044,39.6306
0.005048,39.628
0.005052,39.6254
0.005056,39.6229
0.00506,39.6203
0.005064,39.6177
0.005068,39.6152
0.005072,39.6126
0.005076,39.6101
0.00508,39.6075
0.005084,39.6049
0.005088,39.6024
0.005092,39.5998
0.005096,39.5973
0.0051,39.5947
0.005104,39.5922
0.005108,39.5896
0.005112,39.5871
0.005116,39.5845
0.00512,39.5819
0.005124,39.5794
0.005128,39.5768
0.005132,39.5743
0.005136,39.5717
0.00514,39.5692
0.005144,39.5666
0.005148,39.5641
0.005152,39.5615
0.005156,39.559
0.00516,39.5564
0.005164,39.5539
0.005168,39.5513
0.005172,39.5488
0.005176,39.5462
0.00518,39.5437
0.005184,39.5411
0.005188,39.5386
0.005192,39.536
0.005196,39.5335
0.0052,39.5309
0.005204,39.5284
0.005208,39.5258
0.005212,39.5233
0.005216,39.5207
0.00522,39.5182
0.005224,39.5156
0.005228,39.5131
0.005232,39.5105
0.005236,39.508
0.00524,39.5055
0.005244,39.5029
0.005248,39.5004
0.005252,39.4978
0.005256,39.4953
0.00526,39.4927
0.005264,39.4902
0.005268,39.4877
0.005272,39.4851
0.005276,39.4826
0.00528,39.48
0.005284,39.4775
0.005288,39.475
0.005292,39.4724
0.005296,39.4699
0.0053,39.4673
0.005304,39.4648
0.005308,39.4623
0.005312,39.4597
0.005316,39.4572
0.00532,39.4546
0.005324,39.4521
0.005328,39.4496
0.005332,39.447
0.005336,39.4445
0.00534,39.442
0.005344,39.4394
0.005348,39.4369
0.005352,39.4344
0.005356,39.4318
0.00536,39.4293
0.005364,39.4268
0.005368,39.4242
0.005372,39.4217
0.005376,39.4192
0.00538,39.4166
0.005384,39.4141
0.005388,39.4116
0.005392,39.409
0.005396,39.4065
0.0054,39.404
0.005404,39.4015
0.005408,39.3989
0.005412,39.3964
0.005416,39.3939
0.00542,39.3913
0.005424,39.3888
0.005428,39.3863
0.005432,39.3838
0.005436,39.3812
0.00544,39.3787
0.005444,39.3762
0.005448,39.3737
0.005452,39.3711
0.005456,39.3686
0.00546,39.3661
0.005464,39.3636
0.005468,39.361
0.005472,39.3585
0.005476,39.356
0.00548,39.3535
0.005484,39.3509
0.005488,39.3484
0.005492,39.3459
0.005496,39.3434
0.0055,39.3409
0.005504,39.3383
0.005508,39.3358
0.005512,39.3333
0.005516,39.3308
0.00552,39.3283
0.005524,39.3258
0.005528,39.3232
0.005532,39.3207
0.005536,39.3182
0.00554,39.3157
0.005544,39.3132
0.005548,39.3107
0.005552,39.3081
0.005556,39.3056
0.00556,39.3031
0.005564,39.3006
0.005568,39.2981
0.005572,39.2956
0.005576,39.293
0.00558,39.2905
0.005584,39.288
0.005588,39.2855
0.005592,39.283
0.005596,39.2805
0.0056,39.278
0.005604,39.2755
0.005608,39.273
0.005612,39.2704
0.005616,39.2679
0.00562,39.2654
0.005624,39.2629
0.005628,39.2604
0.005632,39.2579
0.005636,39.2554
0.00564,39.2529
0.005644,39.2504
0.005648,39.2479
